PAPER_ID,Year,Title,Keywords,Abstract,SR,Type_of_information,Site_name,Position_in_the_text,Latitude_original,Longitude_original,Latitude,Longitude,Obs
ARZ HW 1999 EARTH PLANET SCI LETT,1999,THE DEGLACIAL HISTORY OF THE WESTERN TROPICAL ATLANTIC AS INFERRED FROM  HIGH RESOLUTION STABLE ISOTOPE RECORDS OFF NORTHEASTERN BRAZIL,PALEOCLIMATOLOGY THERMOHALINE CIRCULATION O-18 FORAMINIFERA SOUTHATLANTIC YOUNGER DRYAS EVENT SEA-LEVEL RECORD LAST DEGLACIATIONPLANKTONIC-FORAMINIFERA THERMOHALINE CIRCULATION MASS-SPECTROMETRY ATMOSPHERE SYSTEM OCEAN CLIMATE CORALS,THE WESTERN SOUTH ATLANTIC BOUNDARY CURRENTS REPRESENT A SENSITIVE  SYSTEM WITHIN THE GLOBAL THERMOHALINE CIRCULATION THC. WE INVESTIGATED  THE IMPACT OF DEGLACIAL THC CHANGES ON THE WESTERN TROPICAL ATLANTIC  STUDIED IN SIX HIGH RESOLUTION SEDIMENT CORES FROM THE UPPER CONTINENTAL  SLOPE OF BRAZIL. THE STRATIGRAPHY OF THE CORES IS MAINLY BASED ON C-14  AMS DATING OF MONOSPECIFIC FORAMINIFERAL SAMPLES. CHANGES IN THE UPPER  LAYER TROPICAL OCEAN DURING THE DEGLACIATION ARE INFERRED FROM STABLE  OXYGEN ISOTOPE MEASUREMENTS ON PLANKTIC AND BENTHIC FORAMINIFERA.  VARIATIONS IN THE DELTA18O RESIDUALS ARE ASSUMED TO BE MAINLY  TEMPERATURE RELATED. DURING THE OLDEST AND YOUNGER DRYAS COOLING  PERIODS TWO MAJOR DEGLACIAL THC DISTURBANCES ARE REPORTED FROM NORTH  ATLANTIC SEDIMENT CORES. CONCOMITANT TO THE REPEATED THC SLOWDOWN WE  OBSERVE AN UPPER LAYER WARMING IN THE TROPICAL OCEAN. A REDUCED  NORTHWARD HEAT EXPORT FROM THE TROPICAL AREAS DURING THESE PERIODS WEAK  NORTH BRAZIL CURRENT IS ADDITIONALLY REFLECTED BY LOW MERIDIONAL  GRADIENTS IN THE STABLE OXYGEN RECORDS. THIS GENERALLY AGREES WITH  RESULTS FROM COUPLED OCEAN ATMOSPHERE MODELS.,ARZ HW 1999 EARTH PLANET SCI LETT,coordinate_from_table,GeoB 3104-1,methods,03º40.00 S,37º43.00 W,-3.698456,-37.718344,
ARZ HW 1999 EARTH PLANET SCI LETT,1999,THE DEGLACIAL HISTORY OF THE WESTERN TROPICAL ATLANTIC AS INFERRED FROM  HIGH RESOLUTION STABLE ISOTOPE RECORDS OFF NORTHEASTERN BRAZIL,PALEOCLIMATOLOGY THERMOHALINE CIRCULATION O-18 FORAMINIFERA SOUTHATLANTIC YOUNGER DRYAS EVENT SEA-LEVEL RECORD LAST DEGLACIATIONPLANKTONIC-FORAMINIFERA THERMOHALINE CIRCULATION MASS-SPECTROMETRY ATMOSPHERE SYSTEM OCEAN CLIMATE CORALS,THE WESTERN SOUTH ATLANTIC BOUNDARY CURRENTS REPRESENT A SENSITIVE  SYSTEM WITHIN THE GLOBAL THERMOHALINE CIRCULATION THC. WE INVESTIGATED  THE IMPACT OF DEGLACIAL THC CHANGES ON THE WESTERN TROPICAL ATLANTIC  STUDIED IN SIX HIGH RESOLUTION SEDIMENT CORES FROM THE UPPER CONTINENTAL  SLOPE OF BRAZIL. THE STRATIGRAPHY OF THE CORES IS MAINLY BASED ON C-14  AMS DATING OF MONOSPECIFIC FORAMINIFERAL SAMPLES. CHANGES IN THE UPPER  LAYER TROPICAL OCEAN DURING THE DEGLACIATION ARE INFERRED FROM STABLE  OXYGEN ISOTOPE MEASUREMENTS ON PLANKTIC AND BENTHIC FORAMINIFERA.  VARIATIONS IN THE DELTA18O RESIDUALS ARE ASSUMED TO BE MAINLY  TEMPERATURE RELATED. DURING THE OLDEST AND YOUNGER DRYAS COOLING  PERIODS TWO MAJOR DEGLACIAL THC DISTURBANCES ARE REPORTED FROM NORTH  ATLANTIC SEDIMENT CORES. CONCOMITANT TO THE REPEATED THC SLOWDOWN WE  OBSERVE AN UPPER LAYER WARMING IN THE TROPICAL OCEAN. A REDUCED  NORTHWARD HEAT EXPORT FROM THE TROPICAL AREAS DURING THESE PERIODS WEAK  NORTH BRAZIL CURRENT IS ADDITIONALLY REFLECTED BY LOW MERIDIONAL  GRADIENTS IN THE STABLE OXYGEN RECORDS. THIS GENERALLY AGREES WITH  RESULTS FROM COUPLED OCEAN ATMOSPHERE MODELS.,ARZ HW 1999 EARTH PLANET SCI LETT,coordinate_from_table,GeoB 3117-1,methods,04º11.10 S,37º08.00 W,-4.206157,-37.133946,
ARZ HW 1999 EARTH PLANET SCI LETT,1999,THE DEGLACIAL HISTORY OF THE WESTERN TROPICAL ATLANTIC AS INFERRED FROM  HIGH RESOLUTION STABLE ISOTOPE RECORDS OFF NORTHEASTERN BRAZIL,PALEOCLIMATOLOGY THERMOHALINE CIRCULATION O-18 FORAMINIFERA SOUTHATLANTIC YOUNGER DRYAS EVENT SEA-LEVEL RECORD LAST DEGLACIATIONPLANKTONIC-FORAMINIFERA THERMOHALINE CIRCULATION MASS-SPECTROMETRY ATMOSPHERE SYSTEM OCEAN CLIMATE CORALS,THE WESTERN SOUTH ATLANTIC BOUNDARY CURRENTS REPRESENT A SENSITIVE  SYSTEM WITHIN THE GLOBAL THERMOHALINE CIRCULATION THC. WE INVESTIGATED  THE IMPACT OF DEGLACIAL THC CHANGES ON THE WESTERN TROPICAL ATLANTIC  STUDIED IN SIX HIGH RESOLUTION SEDIMENT CORES FROM THE UPPER CONTINENTAL  SLOPE OF BRAZIL. THE STRATIGRAPHY OF THE CORES IS MAINLY BASED ON C-14  AMS DATING OF MONOSPECIFIC FORAMINIFERAL SAMPLES. CHANGES IN THE UPPER  LAYER TROPICAL OCEAN DURING THE DEGLACIATION ARE INFERRED FROM STABLE  OXYGEN ISOTOPE MEASUREMENTS ON PLANKTIC AND BENTHIC FORAMINIFERA.  VARIATIONS IN THE DELTA18O RESIDUALS ARE ASSUMED TO BE MAINLY  TEMPERATURE RELATED. DURING THE OLDEST AND YOUNGER DRYAS COOLING  PERIODS TWO MAJOR DEGLACIAL THC DISTURBANCES ARE REPORTED FROM NORTH  ATLANTIC SEDIMENT CORES. CONCOMITANT TO THE REPEATED THC SLOWDOWN WE  OBSERVE AN UPPER LAYER WARMING IN THE TROPICAL OCEAN. A REDUCED  NORTHWARD HEAT EXPORT FROM THE TROPICAL AREAS DURING THESE PERIODS WEAK  NORTH BRAZIL CURRENT IS ADDITIONALLY REFLECTED BY LOW MERIDIONAL  GRADIENTS IN THE STABLE OXYGEN RECORDS. THIS GENERALLY AGREES WITH  RESULTS FROM COUPLED OCEAN ATMOSPHERE MODELS.,ARZ HW 1999 EARTH PLANET SCI LETT,coordinate_from_table,GeoB 3129-1,methods,04º36.80 S,36º38.20 W,-4.627706,-36.63584,
ARZ HW 1999 EARTH PLANET SCI LETT,1999,THE DEGLACIAL HISTORY OF THE WESTERN TROPICAL ATLANTIC AS INFERRED FROM  HIGH RESOLUTION STABLE ISOTOPE RECORDS OFF NORTHEASTERN BRAZIL,PALEOCLIMATOLOGY THERMOHALINE CIRCULATION O-18 FORAMINIFERA SOUTHATLANTIC YOUNGER DRYAS EVENT SEA-LEVEL RECORD LAST DEGLACIATIONPLANKTONIC-FORAMINIFERA THERMOHALINE CIRCULATION MASS-SPECTROMETRY ATMOSPHERE SYSTEM OCEAN CLIMATE CORALS,THE WESTERN SOUTH ATLANTIC BOUNDARY CURRENTS REPRESENT A SENSITIVE  SYSTEM WITHIN THE GLOBAL THERMOHALINE CIRCULATION THC. WE INVESTIGATED  THE IMPACT OF DEGLACIAL THC CHANGES ON THE WESTERN TROPICAL ATLANTIC  STUDIED IN SIX HIGH RESOLUTION SEDIMENT CORES FROM THE UPPER CONTINENTAL  SLOPE OF BRAZIL. THE STRATIGRAPHY OF THE CORES IS MAINLY BASED ON C-14  AMS DATING OF MONOSPECIFIC FORAMINIFERAL SAMPLES. CHANGES IN THE UPPER  LAYER TROPICAL OCEAN DURING THE DEGLACIATION ARE INFERRED FROM STABLE  OXYGEN ISOTOPE MEASUREMENTS ON PLANKTIC AND BENTHIC FORAMINIFERA.  VARIATIONS IN THE DELTA18O RESIDUALS ARE ASSUMED TO BE MAINLY  TEMPERATURE RELATED. DURING THE OLDEST AND YOUNGER DRYAS COOLING  PERIODS TWO MAJOR DEGLACIAL THC DISTURBANCES ARE REPORTED FROM NORTH  ATLANTIC SEDIMENT CORES. CONCOMITANT TO THE REPEATED THC SLOWDOWN WE  OBSERVE AN UPPER LAYER WARMING IN THE TROPICAL OCEAN. A REDUCED  NORTHWARD HEAT EXPORT FROM THE TROPICAL AREAS DURING THESE PERIODS WEAK  NORTH BRAZIL CURRENT IS ADDITIONALLY REFLECTED BY LOW MERIDIONAL  GRADIENTS IN THE STABLE OXYGEN RECORDS. THIS GENERALLY AGREES WITH  RESULTS FROM COUPLED OCEAN ATMOSPHERE MODELS.,ARZ HW 1999 EARTH PLANET SCI LETT,coordinate_from_table,GeoB 3911-3,methods,04º36.80 S,36º38.20 W,-4.627706,-36.63584,
ARZ HW 1999 EARTH PLANET SCI LETT,1999,THE DEGLACIAL HISTORY OF THE WESTERN TROPICAL ATLANTIC AS INFERRED FROM  HIGH RESOLUTION STABLE ISOTOPE RECORDS OFF NORTHEASTERN BRAZIL,PALEOCLIMATOLOGY THERMOHALINE CIRCULATION O-18 FORAMINIFERA SOUTHATLANTIC YOUNGER DRYAS EVENT SEA-LEVEL RECORD LAST DEGLACIATIONPLANKTONIC-FORAMINIFERA THERMOHALINE CIRCULATION MASS-SPECTROMETRY ATMOSPHERE SYSTEM OCEAN CLIMATE CORALS,THE WESTERN SOUTH ATLANTIC BOUNDARY CURRENTS REPRESENT A SENSITIVE  SYSTEM WITHIN THE GLOBAL THERMOHALINE CIRCULATION THC. WE INVESTIGATED  THE IMPACT OF DEGLACIAL THC CHANGES ON THE WESTERN TROPICAL ATLANTIC  STUDIED IN SIX HIGH RESOLUTION SEDIMENT CORES FROM THE UPPER CONTINENTAL  SLOPE OF BRAZIL. THE STRATIGRAPHY OF THE CORES IS MAINLY BASED ON C-14  AMS DATING OF MONOSPECIFIC FORAMINIFERAL SAMPLES. CHANGES IN THE UPPER  LAYER TROPICAL OCEAN DURING THE DEGLACIATION ARE INFERRED FROM STABLE  OXYGEN ISOTOPE MEASUREMENTS ON PLANKTIC AND BENTHIC FORAMINIFERA.  VARIATIONS IN THE DELTA18O RESIDUALS ARE ASSUMED TO BE MAINLY  TEMPERATURE RELATED. DURING THE OLDEST AND YOUNGER DRYAS COOLING  PERIODS TWO MAJOR DEGLACIAL THC DISTURBANCES ARE REPORTED FROM NORTH  ATLANTIC SEDIMENT CORES. CONCOMITANT TO THE REPEATED THC SLOWDOWN WE  OBSERVE AN UPPER LAYER WARMING IN THE TROPICAL OCEAN. A REDUCED  NORTHWARD HEAT EXPORT FROM THE TROPICAL AREAS DURING THESE PERIODS WEAK  NORTH BRAZIL CURRENT IS ADDITIONALLY REFLECTED BY LOW MERIDIONAL  GRADIENTS IN THE STABLE OXYGEN RECORDS. THIS GENERALLY AGREES WITH  RESULTS FROM COUPLED OCEAN ATMOSPHERE MODELS.,ARZ HW 1999 EARTH PLANET SCI LETT,coordinate_from_table,GeoB 3176-1,methods,07º00.70 S,34º26.50 W,-7.015231,-34.441301,
ARZ HW 1999 EARTH PLANET SCI LETT,1999,THE DEGLACIAL HISTORY OF THE WESTERN TROPICAL ATLANTIC AS INFERRED FROM  HIGH RESOLUTION STABLE ISOTOPE RECORDS OFF NORTHEASTERN BRAZIL,PALEOCLIMATOLOGY THERMOHALINE CIRCULATION O-18 FORAMINIFERA SOUTHATLANTIC YOUNGER DRYAS EVENT SEA-LEVEL RECORD LAST DEGLACIATIONPLANKTONIC-FORAMINIFERA THERMOHALINE CIRCULATION MASS-SPECTROMETRY ATMOSPHERE SYSTEM OCEAN CLIMATE CORALS,THE WESTERN SOUTH ATLANTIC BOUNDARY CURRENTS REPRESENT A SENSITIVE  SYSTEM WITHIN THE GLOBAL THERMOHALINE CIRCULATION THC. WE INVESTIGATED  THE IMPACT OF DEGLACIAL THC CHANGES ON THE WESTERN TROPICAL ATLANTIC  STUDIED IN SIX HIGH RESOLUTION SEDIMENT CORES FROM THE UPPER CONTINENTAL  SLOPE OF BRAZIL. THE STRATIGRAPHY OF THE CORES IS MAINLY BASED ON C-14  AMS DATING OF MONOSPECIFIC FORAMINIFERAL SAMPLES. CHANGES IN THE UPPER  LAYER TROPICAL OCEAN DURING THE DEGLACIATION ARE INFERRED FROM STABLE  OXYGEN ISOTOPE MEASUREMENTS ON PLANKTIC AND BENTHIC FORAMINIFERA.  VARIATIONS IN THE DELTA18O RESIDUALS ARE ASSUMED TO BE MAINLY  TEMPERATURE RELATED. DURING THE OLDEST AND YOUNGER DRYAS COOLING  PERIODS TWO MAJOR DEGLACIAL THC DISTURBANCES ARE REPORTED FROM NORTH  ATLANTIC SEDIMENT CORES. CONCOMITANT TO THE REPEATED THC SLOWDOWN WE  OBSERVE AN UPPER LAYER WARMING IN THE TROPICAL OCEAN. A REDUCED  NORTHWARD HEAT EXPORT FROM THE TROPICAL AREAS DURING THESE PERIODS WEAK  NORTH BRAZIL CURRENT IS ADDITIONALLY REFLECTED BY LOW MERIDIONAL  GRADIENTS IN THE STABLE OXYGEN RECORDS. THIS GENERALLY AGREES WITH  RESULTS FROM COUPLED OCEAN ATMOSPHERE MODELS.,ARZ HW 1999 EARTH PLANET SCI LETT,coordinate_from_table,GeoB 3229-2,methods,19º38.50 S,38º43.00 W,-19.697338,-38.719535,
ARZ HW 1999 EARTH PLANET SCI LETT,1999,THE DEGLACIAL HISTORY OF THE WESTERN TROPICAL ATLANTIC AS INFERRED FROM  HIGH RESOLUTION STABLE ISOTOPE RECORDS OFF NORTHEASTERN BRAZIL,PALEOCLIMATOLOGY THERMOHALINE CIRCULATION O-18 FORAMINIFERA SOUTHATLANTIC YOUNGER DRYAS EVENT SEA-LEVEL RECORD LAST DEGLACIATIONPLANKTONIC-FORAMINIFERA THERMOHALINE CIRCULATION MASS-SPECTROMETRY ATMOSPHERE SYSTEM OCEAN CLIMATE CORALS,THE WESTERN SOUTH ATLANTIC BOUNDARY CURRENTS REPRESENT A SENSITIVE  SYSTEM WITHIN THE GLOBAL THERMOHALINE CIRCULATION THC. WE INVESTIGATED  THE IMPACT OF DEGLACIAL THC CHANGES ON THE WESTERN TROPICAL ATLANTIC  STUDIED IN SIX HIGH RESOLUTION SEDIMENT CORES FROM THE UPPER CONTINENTAL  SLOPE OF BRAZIL. THE STRATIGRAPHY OF THE CORES IS MAINLY BASED ON C-14  AMS DATING OF MONOSPECIFIC FORAMINIFERAL SAMPLES. CHANGES IN THE UPPER  LAYER TROPICAL OCEAN DURING THE DEGLACIATION ARE INFERRED FROM STABLE  OXYGEN ISOTOPE MEASUREMENTS ON PLANKTIC AND BENTHIC FORAMINIFERA.  VARIATIONS IN THE DELTA18O RESIDUALS ARE ASSUMED TO BE MAINLY  TEMPERATURE RELATED. DURING THE OLDEST AND YOUNGER DRYAS COOLING  PERIODS TWO MAJOR DEGLACIAL THC DISTURBANCES ARE REPORTED FROM NORTH  ATLANTIC SEDIMENT CORES. CONCOMITANT TO THE REPEATED THC SLOWDOWN WE  OBSERVE AN UPPER LAYER WARMING IN THE TROPICAL OCEAN. A REDUCED  NORTHWARD HEAT EXPORT FROM THE TROPICAL AREAS DURING THESE PERIODS WEAK  NORTH BRAZIL CURRENT IS ADDITIONALLY REFLECTED BY LOW MERIDIONAL  GRADIENTS IN THE STABLE OXYGEN RECORDS. THIS GENERALLY AGREES WITH  RESULTS FROM COUPLED OCEAN ATMOSPHERE MODELS.,ARZ HW 1999 EARTH PLANET SCI LETT,coordinate_from_table,GeoB 3202-1,methods,21º37.00 S,39º58.70 W,-21.629023,-39.977473,
EPIFANIO RD 1999 J CHEM ECOL,1999,THE SESTERTERPENE VARIABILIN AS A FISH-PREDATION DETERRENT IN THE  WESTERN ATLANTIC SPONGE IRCINIA STROBILINA,IRCINIA STROBILINA THORECTIDAE DICTYOCERATIDA SPONGE BRAZILSOUTHWEST ATLANTIC VARIABILIN FURANOSESTERTERPENES FEEDING DETERRENCY MARINE CHEMICAL ECOLOGY CARIBBEAN GORGONIAN CORAL MARINE NATURAL-PRODUCTS SECONDARY METABOLITES CHEMICAL DEFENSES REEF FISH NUDIBRANCHS,THE FURANOSESTERTERPENE VARIABILIN WAS IDENTIFIED IN AN UNPALATABLE  CRUDE EXTRACT AND PROVED TO BE A FEEDING DETERRENT WHEN OFFERED AT  0.23\% OF ARTIFICIAL DIET DRY WEIGHT TO REEF FISHES IN FIELD ASSAYS. THE  ICTHYODETERRENT PROPERTY OF VARIABILIN WAS EXPRESSED WHEN FOOD PELLETS  FOR THE PALATABILITY ASSAYS WERE MADE WITH CALCIUM ALGINATE BUT NOT  CARRAGEENAN. VARIABILIN PROBABLY FAILED TO SHOW DETERRENT ACTIVITY IN  THE CARAGEENAN MATRIX BECAUSE OF DECOMPOSITION DURING THE NECESSARY HEAT  TREATMENT.,EPIFANIO RD 1999 J CHEM ECOL,coordinate_from_table,Arquipelago dos Abrolhos,methods,17°25'  S,"39°2,7' W",-17.41666667,-39.03333333,
EPIFANIO RD 1999 J CHEM ECOL-a,1999,CHEMICAL DEFENSES AGAINST FISH PREDATION IN THREE BRAZILIAN OCTOCORALS  11 BETA 12 BETA-EPOXYPUKALIDE AS A FEEDING DETERRENT IN PHYLLOGORGIA  DILATATA,PHYLLOGORGIA DILATATA NEOSPONGODES ATLANTICA PLEXAURELLA REGIA OCTOCORALLIA CHEMICAL ECOLOGY FEEDING DETERRENT FIELD PALATABILITYASSAY EPOXYPUKALIDE SOUTHWEST ATLANTIC BRAZIL CARIBBEAN GORGONIAN CORAL STRUCTURAL DEFENSES PLEXAURA-HOMOMALLA PSEUDOPTEROGORGIA COELENTERATA LOPHOGORGIA ALCYONACEA SINULARIA,THE FEEDING-DETERRENCE PROPERTIES OF CRUDE EXTRACTS OF THREE BRAZILIAN  OCTOCORAL SPECIES NEOSPONGODES ATLANTICA KUKENTHAL ALCYONACEA  NEPHTHEIDAE PLEXAURELLA REGIA CASTRO GORGONACEA PLEXAURIDAE AND  PHYLLOGORGIA DILATATA ESPER GORGONACEA GORGONIIDAE WERE  INVESTIGATED. ALL THE EXTRACTS WERE INCORPORATED INTO FOOD STRIPS AT THE  CONCENTRATIONS OCCURRING IN THE LIVING ORGANISMS. CRUDE EXTRACT AND ITS  ETHYL ACETATE FRACTION OBTAINED FROM P. DILATATA COLLECTED IN ARMACAO  DOS BUZIOS RIO DE JANEIRO STATE WHEN INCORPORATED INTO ARTIFICIAL  DIETS AND TESTED IN THE HABITAT OF ORIGIN REDUCED CONSUMPTION OF FOOD  STRIPS BY FISHES RELATIVE TO CONTROLS. CRUDE EXTRACTS FROM TWO  OCTOCORAL SPECIES COLLECTED AT THE NATIONAL MARINE PARK OF ABROLHOS  BAHIA STATE N. ATLANTICA AND P. REGIA HAD NO APPARENT  FEEDING-DETERRENCE PROPERTIES IN FACT THEY SEEMED TO STIMULATE  FEEDING. BIOASSAY-GUIDED FRACTIONATION OF THE BIOACTIVE P. DILATATA  CRUDE EXTRACT REVEALED THAT THE DETERRENT PROPERTY WAS RESTRICTED TO A  MEDIUM POLARITY FRACTION. FIELD PALATABILITY EXPERIMENTS WITH TWO PURE  COMPOUNDS ISOLATED FROM THIS FRACTION REVEALED THAT THE  FURANOCEMBRANOLIDE 11 BETA12 BETA-EPOXYPUKALIDE IS A POTENT FEEDING  DETERRENT PRODUCED BY P. DILATATA AGAINST FISH. APPARENTLY  FURANOCEMBRANOLIDES ARE A PARTICULAR CLASS OF COMPOUNDS WITH FEEDING  DETERRENT PROPERTIES PROTECTING SOME OCTOCORALS FROM POTENTIAL FISH  PREDATOR SPECIES IN BOTH TROPICAL AND TEMPERATE ENVIRONMENTS.,EPIFANIO RD 1999 J CHEM ECOL-a,coordinate_from_table,Arraial do Cabo,methods,22° 57' 58'' S,42° 1' 44'' O,-22.96611111,-42.02888889,
FLORES AAV 1999 BULL MAR SCI,1999,ON THE POPULATION BIOLOGY OF THE MOTTLED SHORE CRAB PACHYGRAPSUS  TRANSVERSUS GIBBES 1850 BRACHYURA GRAPSIDAE IN A SUBTROPICAL AREA,NA DECAPOD CRUSTACEA LIFE-HISTORY PATTERNS SETTLEMENT MEGALOPAE DYNAMICS RIVER SIZE,THE MOTTLED SHORE CRAB P. TRANSVERSUS IS PROBABLY THE MOST COMMON  BRACHYURAN CRAB LIVING IN THE MARINE ROCKY INTERTIDAL OF SOUTHEASTERN  BRAZIL. HOWEVER ITS BIOLOGY IS LARGELY UNKNOWN. IN THIS STUDY SOME  ASPECTS OF THE POPULATION BIOLOGY OF THIS SPECIES ARE INVESTIGATED.  DISTRIBUTION OF INDIVIDUALS IN THE INTERTIDAL RANGE IS HETEROGENEOUS.  SABELLARIID WORM REEFS AND MYTILID MUSSEL BEDS CAN BE CONSIDERED AS  NURSERY GROUNDS RETAINING MOST PART OF JUVENILES WHILE THE ROCKY  SURFACE IS MOSTLY INHABITED BY ADULTS WHICH FIND SAFETY SHELTERS IN  ROCK CREVICES. ANNUAL SIZE FREQUENCY DISTRIBUTIONS REVEALED CLUES OF  POPULATION STABILITY AND INDICATED THAT YOUNG INDIVIDUALS REACH THE  ADULT HABITAT IN A GRADUAL PROCESS. SEX-RATIO FOLLOWS THE 11 PROPORTION  IN SMALLER SIZE CLASSES BUT IS BIASED TOWARDS MALES IN LARGER ONES.  HIGHER MORTALITY IN LARGER FEMALES IS INDICATED AS A POSSIBLE CAUSE OF  THIS PATTERN. OVIGEROUS RATIO SHOWS A REMARKABLE SEASONALITY IN WHICH  HIGHEST PERCENTAGES OF OVIGEROUS FEMALES OCCUR DURING SUMMER MONTHS  WHILE RECRUITMENT OF YOUNG IS MORE INTENSE FROM APRIL TO JULY  SUGGESTING A VERY EXTENSIVE LARVAL DEVELOPMENT. ONCE ESTABLISHED IN THE  INTERTIDAL ZONE YOUNG RECRUITS WILL DEVELOP TO MATURE INDIVIDUALS IN  LATE SPRING WHEN MOLTING CRABS BECOME SCARCE AND PROPORTION OF BREEDING  FEMALES INCREASES. THEREFORE GROWTH AND REPRODUCTION ARE IN A GREAT  PART TEMPORALLY SEPARATED ALLOWING AN ANNUAL LIFE CYCLE IN WHICH  SETTLEMENT GROWTH AND BREEDING MAY TAKE PLACE WITHIN A I-YR PERIOD.,FLORES AAV 1999 BULL MAR SCI,coordinate_from_text,NA,material_and_methods,23°23'S,45°03'S,-23.383333,-45.05,
GHERARDI DFM 1999 PALAIOS,1999,MODELING OF THE ECOLOGICAL SUCCESSION OF ENCRUSTING ORGANISMS IN RECENT  CORALLINE-ALGAL FRAMEWORKS FROM ATOL DAS ROCAS BRAZIL,NA CONSTRUCTION RECRUITMENT COMMUNITIES ENVIRONMENT MECHANISMS FACIES REEFS,MODELS OF THE ECOLOGICAL SUCCESSION OF ENCRUSTING ORGANISMS IN THE  RECENT CORALLINE-ALGAL REEFS FROM ATOL DAS ROCAS SOUTH ATLANTIC  BRAZIL ARE PRESENTED FOR A WINDWARD AND A LEEWARD TRANSECT. THESE  MODELS ARE CONSTRUCTED ON PROBABILITY CALCULATIONS THAT USE THE RELATIVE  FREQUENCIES OF UPWARD OVERGROWING TRANSITIONS SUCCESSION OF OBSERVED  PAIRINGS OF REEF- FRAMEWORK BUILDERS. THESE ARE TAKEN FROM BLOCKS  EXCAVATED ACROSS A REEF-FRONT/ REEF-CREST/ REEF-FLAT SECTION IN THE  WINDWARD TRANSECT AND A REEF-CREST / REEF-FLAT SECTION IN THE LEEWARD  TRANSECT. THE MAIN SUBSTRATE AVAILABLE FOR ENCRUSTATION IS THE DOMINANT  PRIMARY FRAMEWORKING-BUILDING CORALLINE ALGA POROLITHON CF PACHYDERMUM.  THE DIVERSITY NUMBER AND COMPLEXITY OF COMPETITIVE INTERACTIONS AMONG  ENCRUSTERS INCREASE FROM REEF-FRONT AND REEF-CREST TO REEF-FLAT IN BOTH  TRANSECTS. VERMETID GASTROPODS AND HOMOTREMATID AND ACERVULINID  FORAMINIFERANS ARE THE MOST IMPORTANT SECONDARY FRAMEWORK BUILDERS IN  THE SURVEYED REEFS. THE PROPOSED SUCCESSIONAL MODELS PRESENT AN ACCOUNT  OF THE OPERATION OF COMPETITIVE PROCESSES OVER TIME AND SPACE PROVIDING  FURTHER EVIDENCE OF A NON-HIERARCHICAL PATTERN OF COMPETITION FOR SPACE.  CHANGES IN REEF-FRAMEWORK SUCCESSION ALONG THE REEF TRANSECTS ARE  CONTROLLED BY EXTRINSIC FACTORS. HOWEVER INTRINSIC FACTORS ARE LIKELY  TO BE THE MAIN CONTROL OF THE SUCCESSION WHEN WINDWARD AND LEEWARD  REEF-FLAT ENVIRONMENTS ARE COMPARED. FINALLY REEF-FRAMEWORK  SUCCESSIONAL MODELS DERIVED FROM TRANSITION-PROBABILITY MATRICES CAN BE  USED TO INVESTIGATE PALEOENVIRONMENTAL GRADIENTS SUCH AS WAVE ENERGY  IN PRESERVED FRAMEWORKS FROM ANCIENT REEFS AND TO UNDERSTAND  REEF-COMMUNITY STRUCTURE BASED ON THE SUCCESSION OF ENCRUSTING  EPIBIONTS.,GHERARDI DFM 1999 PALAIOS,site_name,Atol das Rocas,material_and_methods,3°51’S,33°49’W,-3.85,-33.81666667,
