"","decimallongitude","decimallatitude","DOI","Year","Paper_ID","Rhodolith.beds","Chemical.ecology","Reproduction","Holobiont","Deep.reefs","Climate.change","Fisheries","Methods","Taxonomy...Systematics","Macroalgae...Herbivory","Habitat.structure","Oceanic.islands","Trophic.ecology...Nursery.habitats","Geomorphology...Paleontology","Oceanography...Productivity","Demography","Anthozoan.biology","Hydrodynamics","Fish.interactions","Invasive.species","Biogeography...Phylogeography","Tourism...Pollution","Distribution.limits","Cytogenetics","Conservation...Management","pts_mpas","data","PAPER_ID","Institution.corresponnding","Region"
"http://dx.doi.org/10.1111/j.1365-2672.2009.04149.x.extracted_coords.3",-45.41,-23.819,"http://dx.doi.org/10.1111/j.1365-2672.2009.04149.x",2009,"CHIMETTO LA 2009 J APPL MICROBIOL",0.013853445,0.009114109,0.013853445,0.544659132,0.013853445,0.018592782,0.009114109,0.047028801,0.009114109,0.047028801,0.023332118,0.013853445,0.009114109,0.009114109,0.009114109,0.013853445,0.089682829,0.018592782,0.009114109,0.009114109,0.013853445,0.009114109,0.009114109,0.013853445,0.009114109,NA,"function","CHIMETTO LA 2009 J APPL MICROBIOL","UNIV FED RIO DE JANEIRO","Southeastern"
"http://dx.doi.org/10.1590/S1984-46702009000200009.extracted_coords.1",-35.126,-8.668,"http://dx.doi.org/10.1590/S1984-46702009000200009",2009,"DE PAIVA ACG 2009 ZOOLOGIA",0.014459225,0.037015616,0.029496819,0.014459225,0.014459225,0.014459225,0.059572007,0.014459225,0.029496819,0.014459225,0.149797571,0.029496819,0.059572007,0.029496819,0.179872759,0.021978022,0.044534413,0.029496819,0.021978022,0.014459225,0.014459225,0.021978022,0.067090804,0.021978022,0.029496819,"¡REA DE PROTE«√O AMBIENTAL DE GUADALUPE","function","DE PAIVA ACG 2009 ZOOLOGIA","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1590/S1984-46702009000200009.extracted_coords.2",-35.126,-8.67,"http://dx.doi.org/10.1590/S1984-46702009000200009",2009,"DE PAIVA ACG 2009 ZOOLOGIA",0.014459225,0.037015616,0.029496819,0.014459225,0.014459225,0.014459225,0.059572007,0.014459225,0.029496819,0.014459225,0.149797571,0.029496819,0.059572007,0.029496819,0.179872759,0.021978022,0.044534413,0.029496819,0.021978022,0.014459225,0.014459225,0.021978022,0.067090804,0.021978022,0.029496819,"¡REA DE PROTE«√O AMBIENTAL DE GUADALUPE","function","DE PAIVA ACG 2009 ZOOLOGIA","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1590/S1984-46702009000200009.extracted_coords.3",-35.114,-8.682,"http://dx.doi.org/10.1590/S1984-46702009000200009",2009,"DE PAIVA ACG 2009 ZOOLOGIA",0.014459225,0.037015616,0.029496819,0.014459225,0.014459225,0.014459225,0.059572007,0.014459225,0.029496819,0.014459225,0.149797571,0.029496819,0.059572007,0.029496819,0.179872759,0.021978022,0.044534413,0.029496819,0.021978022,0.014459225,0.014459225,0.021978022,0.067090804,0.021978022,0.029496819,"¡REA DE PROTE«√O AMBIENTAL DE GUADALUPE","function","DE PAIVA ACG 2009 ZOOLOGIA","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1590/S1984-46702009000200009.extracted_coords.4",-35.112,-8.685,"http://dx.doi.org/10.1590/S1984-46702009000200009",2009,"DE PAIVA ACG 2009 ZOOLOGIA",0.014459225,0.037015616,0.029496819,0.014459225,0.014459225,0.014459225,0.059572007,0.014459225,0.029496819,0.014459225,0.149797571,0.029496819,0.059572007,0.029496819,0.179872759,0.021978022,0.044534413,0.029496819,0.021978022,0.014459225,0.014459225,0.021978022,0.067090804,0.021978022,0.029496819,"¡REA DE PROTE«√O AMBIENTAL DE GUADALUPE","function","DE PAIVA ACG 2009 ZOOLOGIA","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1590/S1984-46702009000200009.extracted_coords.5",-35.09,-8.691,"http://dx.doi.org/10.1590/S1984-46702009000200009",2009,"DE PAIVA ACG 2009 ZOOLOGIA",0.014459225,0.037015616,0.029496819,0.014459225,0.014459225,0.014459225,0.059572007,0.014459225,0.029496819,0.014459225,0.149797571,0.029496819,0.059572007,0.029496819,0.179872759,0.021978022,0.044534413,0.029496819,0.021978022,0.014459225,0.014459225,0.021978022,0.067090804,0.021978022,0.029496819,"¡REA DE PROTE«√O AMBIENTAL DE GUADALUPE","function","DE PAIVA ACG 2009 ZOOLOGIA","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1590/S1984-46702009000200009.extracted_coords.6",-48.65,-25.867,"http://dx.doi.org/10.1590/S1984-46702009000200009",2009,"DE PAIVA ACG 2009 ZOOLOGIA",0.014459225,0.037015616,0.029496819,0.014459225,0.014459225,0.014459225,0.059572007,0.014459225,0.029496819,0.014459225,0.149797571,0.029496819,0.059572007,0.029496819,0.179872759,0.021978022,0.044534413,0.029496819,0.021978022,0.014459225,0.014459225,0.021978022,0.067090804,0.021978022,0.029496819,"¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA","function","DE PAIVA ACG 2009 ZOOLOGIA","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1590/S1516-89132009000300016.extracted_coords",-41.05,-22.033,"http://dx.doi.org/10.1590/S1516-89132009000300016",2009,"MASI BP 2009 BRAZ ARCH BIOL TECHNOL",0.013638843,0.027823241,0.027823241,0.020731042,0.013638843,0.013638843,0.020731042,0.034915439,0.020731042,0.084560829,0.084560829,0.013638843,0.013638843,0.034915439,0.020731042,0.020731042,0.013638843,0.254773595,0.013638843,0.034915439,0.013638843,0.063284233,0.063284233,0.013638843,0.020731042,"PARQUE ESTADUAL DA LAGOA DO A«U","function","MASI BP 2009 BRAZ ARCH BIOL TECHNOL","UNIV ESTADUAL NORTE FLUMINENSE","Southeastern"
"http://dx.doi.org/10.1017/S0025315408002695.extracted_coords.1",-41.983,-22.983,"http://dx.doi.org/10.1017/S0025315408002695",2009,"TEIXEIRA CHAVES LDC 2009 J MAR BIOL ASSOC U K",0.019884877,0.013082156,0.013082156,0.026687598,0.019884877,0.013082156,0.013082156,0.013082156,0.013082156,0.033490319,0.244374673,0.074306646,0.047095761,0.013082156,0.033490319,0.019884877,0.026687598,0.019884877,0.026687598,0.013082156,0.019884877,0.026687598,0.060701204,0.047095761,0.033490319,"RESERVA EXTRATIVISTA MARINHA ARRAIAL DO CABO","function","TEIXEIRA CHAVES LDC 2009 J MAR BIOL ASSOC U K","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1017/S0025315408002695.extracted_coords.2",-43.1,-23.633,"http://dx.doi.org/10.1017/S0025315408002695",2009,"TEIXEIRA CHAVES LDC 2009 J MAR BIOL ASSOC U K",0.019884877,0.013082156,0.013082156,0.026687598,0.019884877,0.013082156,0.013082156,0.013082156,0.013082156,0.033490319,0.244374673,0.074306646,0.047095761,0.013082156,0.033490319,0.019884877,0.026687598,0.019884877,0.026687598,0.013082156,0.019884877,0.026687598,0.060701204,0.047095761,0.033490319,NA,"function","TEIXEIRA CHAVES LDC 2009 J MAR BIOL ASSOC U K","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1017/S0025315408002695.extracted_coords.3",-43.2,-23.033,"http://dx.doi.org/10.1017/S0025315408002695",2009,"TEIXEIRA CHAVES LDC 2009 J MAR BIOL ASSOC U K",0.019884877,0.013082156,0.013082156,0.026687598,0.019884877,0.013082156,0.013082156,0.013082156,0.013082156,0.033490319,0.244374673,0.074306646,0.047095761,0.013082156,0.033490319,0.019884877,0.026687598,0.019884877,0.026687598,0.013082156,0.019884877,0.026687598,0.060701204,0.047095761,0.033490319,NA,"function","TEIXEIRA CHAVES LDC 2009 J MAR BIOL ASSOC U K","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1590/S0073-47212009000100006.extracted_coords.1",-34.801,-7.125,"http://dx.doi.org/10.1590/S0073-47212009000100006",2009,"BATISTA JB 2009 IHERINGIA SER ZOOL",0.016149596,0.010624734,0.198470038,0.010624734,0.016149596,0.02719932,0.010624734,0.010624734,0.010624734,0.11559711,0.02719932,0.016149596,0.016149596,0.021674458,0.043773906,0.143221419,0.016149596,0.054823629,0.021674458,0.010624734,0.043773906,0.082447939,0.016149596,0.010624734,0.010624734,NA,"function","BATISTA JB 2009 IHERINGIA SER ZOOL","UNIV FED PARAIBA","Northeastern"
"http://dx.doi.org/10.1590/S0073-47212009000100006.extracted_coords.2",-34.813,-7.112,"http://dx.doi.org/10.1590/S0073-47212009000100006",2009,"BATISTA JB 2009 IHERINGIA SER ZOOL",0.016149596,0.010624734,0.198470038,0.010624734,0.016149596,0.02719932,0.010624734,0.010624734,0.010624734,0.11559711,0.02719932,0.016149596,0.016149596,0.021674458,0.043773906,0.143221419,0.016149596,0.054823629,0.021674458,0.010624734,0.043773906,0.082447939,0.016149596,0.010624734,0.010624734,NA,"function","BATISTA JB 2009 IHERINGIA SER ZOOL","UNIV FED PARAIBA","Northeastern"
"http://dx.doi.org/10.1017/S0025315409002306.extracted_coords",-45.167,-23.533,"http://dx.doi.org/10.1017/S0025315409002306",2009,"JACOBUCCI GB 2009 J MAR BIOL ASSOC U K",0.016703297,0.010989011,0.016703297,0.010989011,0.022417582,0.050989011,0.028131868,0.028131868,0.010989011,0.342417582,0.085274725,0.016703297,0.016703297,0.010989011,0.102417582,0.03956044,0.010989011,0.016703297,0.010989011,0.016703297,0.010989011,0.010989011,0.028131868,0.016703297,0.010989011,NA,"function","JACOBUCCI GB 2009 J MAR BIOL ASSOC U K","UNIV FED UBERLANDIA","Southeastern"
"http://dx.doi.org/10.1017/S0025315408002968.extracted_coords.1",-40.033,-20.667,"http://dx.doi.org/10.1017/S0025315408002968",2009,"MORANDINI AC 2009 J MAR BIOL ASSOC U K",0.032388664,0.012651822,0.09159919,0.012651822,0.032388664,0.032388664,0.012651822,0.058704453,0.09159919,0.019230769,0.019230769,0.012651822,0.012651822,0.038967611,0.012651822,0.019230769,0.24291498,0.045546559,0.019230769,0.058704453,0.012651822,0.012651822,0.032388664,0.032388664,0.019230769,NA,"function","MORANDINI AC 2009 J MAR BIOL ASSOC U K","UNIV SAO PAULO","Southeastern"
"http://dx.doi.org/10.1017/S0025315408002968.extracted_coords.2",-40.483,-20.667,"http://dx.doi.org/10.1017/S0025315408002968",2009,"MORANDINI AC 2009 J MAR BIOL ASSOC U K",0.032388664,0.012651822,0.09159919,0.012651822,0.032388664,0.032388664,0.012651822,0.058704453,0.09159919,0.019230769,0.019230769,0.012651822,0.012651822,0.038967611,0.012651822,0.019230769,0.24291498,0.045546559,0.019230769,0.058704453,0.012651822,0.012651822,0.032388664,0.032388664,0.019230769,NA,"function","MORANDINI AC 2009 J MAR BIOL ASSOC U K","UNIV SAO PAULO","Southeastern"
"http://dx.doi.org/10.1017/S0025315408002385.extracted_coords",-35.009,-8.506,"http://dx.doi.org/10.1017/S0025315408002385",2009,"LIRA AKF 2009 J MAR BIOL ASSOC U K",0.009157509,0.061538462,0.032967033,0.009157509,0.061538462,0.009157509,0.009157509,0.047252747,0.009157509,0.052014652,0.042490842,0.009157509,0.137728938,0.009157509,0.147252747,0.09010989,0.023443223,0.028205128,0.009157509,0.009157509,0.013919414,0.013919414,0.042490842,0.009157509,0.013919414,NA,"function","LIRA AKF 2009 J MAR BIOL ASSOC U K","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1007/s10228-008-0060-3.extracted_coords",-46.167,-24.25,"http://dx.doi.org/10.1007/s10228-008-0060-3",2009,"LUIZ OJ 2009 ICHTHYOL RES",0.01701838,0.034717495,0.061266167,0.01701838,0.034717495,0.025867937,0.05241661,0.034717495,0.025867937,0.01701838,0.01701838,0.185159973,0.025867937,0.043567052,0.096664398,0.043567052,0.034717495,0.025867937,0.01701838,0.034717495,0.034717495,0.025867937,0.01701838,0.025867937,0.034717495,"APA MARINHA DO LITORAL CENTRO","function","LUIZ OJ 2009 ICHTHYOL RES","UNIV ESTADUAL CAMPINAS UNICAMP","Southeastern"
"http://dx.doi.org/10.1590/S0101-81752008000400011.extracted_coords",-41.05,-22.033,"http://dx.doi.org/10.1590/S0101-81752008000400011",2008,"MASI BP 2008 REV BRAS ZOOL",0.027503223,0.016330039,0.021916631,0.010743446,0.010743446,0.033089815,0.010743446,0.021916631,0.016330039,0.094542329,0.077782553,0.016330039,0.016330039,0.038676407,0.016330039,0.066609368,0.010743446,0.278899871,0.016330039,0.021916631,0.010743446,0.010743446,0.061022776,0.010743446,0.010743446,"PARQUE ESTADUAL DA LAGOA DO A«U","function","MASI BP 2008 REV BRAS ZOOL","UNIV ESTADUAL NORTE FLUMINENSE","Southeastern"
"http://dx.doi.org/10.1590/S1679-87592008000400005.extracted_coords.1",-44.326,-23.079,"http://dx.doi.org/10.1590/S1679-87592008000400005",2008,"MURAMATSU D 2008 BRAZ J OCEANOGR",0.01435132,0.021814007,0.365097589,0.01435132,0.01435132,0.01435132,0.021814007,0.029276693,0.01435132,0.01435132,0.01435132,0.029276693,0.01435132,0.021814007,0.01435132,0.01435132,0.163605052,0.044202067,0.021814007,0.029276693,0.03673938,0.01435132,0.01435132,0.01435132,0.01435132,"ESTA«√O ECOL”GICA DE TAMOIOS","function","MURAMATSU D 2008 BRAZ J OCEANOGR","UNIV SAO PAULO","Southeastern"
"http://dx.doi.org/10.1590/S1679-87592008000400005.extracted_coords.2",-44.333,-23.087,"http://dx.doi.org/10.1590/S1679-87592008000400005",2008,"MURAMATSU D 2008 BRAZ J OCEANOGR",0.01435132,0.021814007,0.365097589,0.01435132,0.01435132,0.01435132,0.021814007,0.029276693,0.01435132,0.01435132,0.01435132,0.029276693,0.01435132,0.021814007,0.01435132,0.01435132,0.163605052,0.044202067,0.021814007,0.029276693,0.03673938,0.01435132,0.01435132,0.01435132,0.01435132,"ESTA«√O ECOL”GICA DE TAMOIOS","function","MURAMATSU D 2008 BRAZ J OCEANOGR","UNIV SAO PAULO","Southeastern"
"http://dx.doi.org/10.1007/s10641-007-9322-6.extracted_coords",-32.417,-3.833,"http://dx.doi.org/10.1007/s10641-007-9322-6",2008,"FRANCINI-FILHO RB 2008 ENVIRON BIOL FISHES",0.010451505,0.010451505,0.026755853,0.02132107,0.026755853,0.010451505,0.010451505,0.015886288,0.02132107,0.02132107,0.026755853,0.015886288,0.059364548,0.010451505,0.010451505,0.015886288,0.010451505,0.010451505,0.510451505,0.010451505,0.010451505,0.026755853,0.010451505,0.032190635,0.015886288,"¡REA DE PROTE«√O AMBIENTAL DE FERNANDO DE NORONHA","function","FRANCINI-FILHO RB 2008 ENVIRON BIOL FISHES","UNIV FED BAHIA","Northeastern"
"http://dx.doi.org/10.1590/S1679-62252008000400014.extracted_coords",-34.812,-7.104,"http://dx.doi.org/10.1590/S1679-62252008000400014",2008,"ILARRI MDI 2008 NEOTROP ICHTHYOL",0.014459225,0.014459225,0.014459225,0.021978022,0.014459225,0.014459225,0.037015616,0.029496819,0.021978022,0.014459225,0.157316368,0.014459225,0.104684789,0.014459225,0.021978022,0.029496819,0.014459225,0.044534413,0.074609601,0.021978022,0.014459225,0.112203586,0.021978022,0.029496819,0.05205321,NA,"function","ILARRI MDI 2008 NEOTROP ICHTHYOL","UNIV FED PARAIBA","Northeastern"
"http://dx.doi.org/10.1590/S0073-47212008000300013.extracted_coords",-38.814,-3.544,"http://dx.doi.org/10.1590/S0073-47212008000300013",2008,"CUNHA EA 2008 IHERINGIA SER ZOOL",0.01344809,0.027434104,0.01344809,0.034427111,0.01344809,0.020441097,0.020441097,0.041420118,0.01344809,0.01344809,0.188273265,0.027434104,0.020441097,0.01344809,0.027434104,0.01344809,0.027434104,0.139322216,0.08337816,0.01344809,0.01344809,0.048413125,0.027434104,0.090371167,0.020441097,NA,"function","CUNHA EA 2008 IHERINGIA SER ZOOL","UNIV FED CEARA","Northeastern"
"http://dx.doi.org/10.1007/s10886-008-9499-y.extracted_coords",-42.033,-23.733,"http://dx.doi.org/10.1007/s10886-008-9499-y",2008,"FLEURY BG 2008 J CHEM ECOL",0.017806268,0.295584046,0.017806268,0.064102564,0.017806268,0.017806268,0.017806268,0.036324786,0.017806268,0.027065527,0.027065527,0.027065527,0.036324786,0.017806268,0.017806268,0.017806268,0.017806268,0.027065527,0.036324786,0.11039886,0.045584046,0.017806268,0.017806268,0.017806268,0.017806268,NA,"function","FLEURY BG 2008 J CHEM ECOL",NA,"Foreign"
"http://dx.doi.org/10.1007/s00338-007-0349-0.extracted_coords.1",-44.267,-0.883,"http://dx.doi.org/10.1007/s00338-007-0349-0",2008,"NUNES F 2008 CORAL REEFS",0.013354701,0.013354701,0.020299145,0.013354701,0.02724359,0.020299145,0.02724359,0.02724359,0.048076923,0.013354701,0.013354701,0.020299145,0.013354701,0.020299145,0.013354701,0.020299145,0.235576923,0.020299145,0.020299145,0.02724359,0.256410256,0.013354701,0.02724359,0.034188034,0.013354701,"PARQUE ESTADUAL MARINHO DO PARCEL DE MANUEL LUÌS","function","NUNES F 2008 CORAL REEFS","UNIV CALIF SAN DIEGO","Foreign"
"http://dx.doi.org/10.1007/s00338-007-0349-0.extracted_coords.2",-48.617,-27.567,"http://dx.doi.org/10.1007/s00338-007-0349-0",2008,"NUNES F 2008 CORAL REEFS",0.013354701,0.013354701,0.020299145,0.013354701,0.02724359,0.020299145,0.02724359,0.02724359,0.048076923,0.013354701,0.013354701,0.020299145,0.013354701,0.020299145,0.013354701,0.020299145,0.235576923,0.020299145,0.020299145,0.02724359,0.256410256,0.013354701,0.02724359,0.034188034,0.013354701,NA,"function","NUNES F 2008 CORAL REEFS","UNIV CALIF SAN DIEGO","Foreign"
"http://dx.doi.org/10.1590/S0073-47212008000100007.extracted_coords",-43.38,-22.887,"http://dx.doi.org/10.1590/S0073-47212008000100007",2008,"MONTEIRO-NETO C 2008 IHERINGIA SER ZOOL",0.021814007,0.01435132,0.021814007,0.01435132,0.021814007,0.029276693,0.171067738,0.029276693,0.029276693,0.01435132,0.156142365,0.051664753,0.066590126,0.01435132,0.044202067,0.01435132,0.021814007,0.081515499,0.029276693,0.01435132,0.021814007,0.01435132,0.029276693,0.021814007,0.03673938,NA,"function","MONTEIRO-NETO C 2008 IHERINGIA SER ZOOL","UNIV FED FLUMINENSE","Southeastern"
"http://dx.doi.org/10.1017/S0025315408000258.extracted_coords",-34.826,-7.073,"http://dx.doi.org/10.1017/S0025315408000258",2008,"RIUL P 2008 J MAR BIOL ASSOC U K",0.217768147,0.041711809,0.020585049,0.020585049,0.027627302,0.112134345,0.034669556,0.048754063,0.013542795,0.034669556,0.027627302,0.013542795,0.013542795,0.048754063,0.041711809,0.020585049,0.020585049,0.013542795,0.013542795,0.027627302,0.013542795,0.076923077,0.020585049,0.013542795,0.041711809,NA,"function","RIUL P 2008 J MAR BIOL ASSOC U K","UNIV FED PARAIBA","Northeastern"
"http://dx.doi.org/10.1590/S1516-89132008000100025.extracted_coords",-41,-21.483,"http://dx.doi.org/10.1590/S1516-89132008000100025",2008,"KROHLING W 2008 BRAZ ARCH BIOL TECHNOL",0.028428094,0.01393534,0.028428094,0.021181717,0.021181717,0.050167224,0.01393534,0.01393534,0.01393534,0.028428094,0.166109253,0.021181717,0.01393534,0.064659978,0.086399108,0.028428094,0.01393534,0.021181717,0.01393534,0.19509476,0.01393534,0.042920847,0.028428094,0.021181717,0.01393534,NA,"function","KROHLING W 2008 BRAZ ARCH BIOL TECHNOL","UNIV ESTADUAL NORTE FLUMINENSE","Southeastern"
"http://dx.doi.org/10.1080/09593330802379466.extracted_coords.1",-45.416,-23.85,"http://dx.doi.org/10.1080/09593330802379466",2008,"DA SILVA M 2008 ENVIRON TECHNOL",0.04556213,0.268639053,0.014792899,0.014792899,0.014792899,0.068639053,0.037869822,0.022485207,0.037869822,0.053254438,0.022485207,0.022485207,0.022485207,0.014792899,0.014792899,0.014792899,0.030177515,0.014792899,0.014792899,0.04556213,0.022485207,0.068639053,0.022485207,0.022485207,0.037869822,NA,"function","DA SILVA M 2008 ENVIRON TECHNOL","UNIV FED ABC","Southeastern"
"http://dx.doi.org/10.1080/09593330802379466.extracted_coords.2",-45.406,-23.84,"http://dx.doi.org/10.1080/09593330802379466",2008,"DA SILVA M 2008 ENVIRON TECHNOL",0.04556213,0.268639053,0.014792899,0.014792899,0.014792899,0.068639053,0.037869822,0.022485207,0.037869822,0.053254438,0.022485207,0.022485207,0.022485207,0.014792899,0.014792899,0.014792899,0.030177515,0.014792899,0.014792899,0.04556213,0.022485207,0.068639053,0.022485207,0.022485207,0.037869822,NA,"function","DA SILVA M 2008 ENVIRON TECHNOL","UNIV FED ABC","Southeastern"
"http://dx.doi.org/10.1080/09593330802379466.extracted_coords.3",-45.41,-23.819,"http://dx.doi.org/10.1080/09593330802379466",2008,"DA SILVA M 2008 ENVIRON TECHNOL",0.04556213,0.268639053,0.014792899,0.014792899,0.014792899,0.068639053,0.037869822,0.022485207,0.037869822,0.053254438,0.022485207,0.022485207,0.022485207,0.014792899,0.014792899,0.014792899,0.030177515,0.014792899,0.014792899,0.04556213,0.022485207,0.068639053,0.022485207,0.022485207,0.037869822,NA,"function","DA SILVA M 2008 ENVIRON TECHNOL","UNIV FED ABC","Southeastern"
"http://dx.doi.org/10.1590/S1415-47572008000300011.extracted_coords",-35.218,-5.779,"http://dx.doi.org/10.1590/S1415-47572008000300011",2008,"ROCHA EC 2008 GENET MOL BIOL",0.017296313,0.017296313,0.011379153,0.011379153,0.017296313,0.011379153,0.111970869,0.017296313,0.017296313,0.011379153,0.011379153,0.011379153,0.035047792,0.011379153,0.023213473,0.017296313,0.011379153,0.011379153,0.011379153,0.011379153,0.023213473,0.011379153,0.035047792,0.496586254,0.011379153,NA,"function","ROCHA EC 2008 GENET MOL BIOL",NA,"Foreign"
"http://dx.doi.org/10.1590/S0101-81752007000400037.extracted_coords",-41,-21.483,"http://dx.doi.org/10.1590/S0101-81752007000400037",2007,"BROTTO DS 2007 REV BRAS ZOOL",0.02724359,0.013354701,0.013354701,0.02724359,0.013354701,0.013354701,0.013354701,0.034188034,0.034188034,0.013354701,0.311965812,0.013354701,0.048076923,0.020299145,0.013354701,0.020299145,0.013354701,0.013354701,0.041132479,0.041132479,0.02724359,0.013354701,0.02724359,0.041132479,0.02724359,NA,"function","BROTTO DS 2007 REV BRAS ZOOL","UNIV ESTADUAL NORTE FLUMINENSE","Southeastern"
"http://dx.doi.org/10.1007/s00338-007-0239-5.extracted_coords",-41.867,-22.733,"http://dx.doi.org/10.1007/s00338-007-0239-5",2007,"OIGMAN-PSZCZOL SS 2007 CORAL REEFS",0.029827316,0.142072214,0.019623234,0.029827316,0.019623234,0.029827316,0.12166405,0.040031397,0.06043956,0.019623234,0.019623234,0.040031397,0.029827316,0.019623234,0.040031397,0.040031397,0.019623234,0.019623234,0.029827316,0.019623234,0.019623234,0.029827316,0.029827316,0.019623234,0.080847724,NA,"function","OIGMAN-PSZCZOL SS 2007 CORAL REEFS","UNIV ESTADO RIO DE JANEIRO UERJ","Southeastern"
"http://dx.doi.org/10.1590/S1679-87592007000300004.extracted_coords.1",-45.41,-23.822,"http://dx.doi.org/10.1590/S1679-87592007000300004",2007,"BESSA E 2007 BRAZ J OCEANOGR",0.013354701,0.020299145,0.305021368,0.034188034,0.013354701,0.041132479,0.013354701,0.048076923,0.034188034,0.013354701,0.082799145,0.020299145,0.013354701,0.020299145,0.020299145,0.034188034,0.020299145,0.020299145,0.041132479,0.020299145,0.02724359,0.020299145,0.020299145,0.055021368,0.020299145,"APA MARINHA DO LITORAL NORTE","function","BESSA E 2007 BRAZ J OCEANOGR","UNIV SAO PAULO","Southeastern"
"http://dx.doi.org/10.1590/S1679-87592007000300004.extracted_coords.2",-45.412,-23.828,"http://dx.doi.org/10.1590/S1679-87592007000300004",2007,"BESSA E 2007 BRAZ J OCEANOGR",0.013354701,0.020299145,0.305021368,0.034188034,0.013354701,0.041132479,0.013354701,0.048076923,0.034188034,0.013354701,0.082799145,0.020299145,0.013354701,0.020299145,0.020299145,0.034188034,0.020299145,0.020299145,0.041132479,0.020299145,0.02724359,0.020299145,0.020299145,0.055021368,0.020299145,"APA MARINHA DO LITORAL NORTE","function","BESSA E 2007 BRAZ J OCEANOGR","UNIV SAO PAULO","Southeastern"
"http://dx.doi.org/10.1590/S1679-87592007000300004.extracted_coords.3",-45.368,-23.818,"http://dx.doi.org/10.1590/S1679-87592007000300004",2007,"BESSA E 2007 BRAZ J OCEANOGR",0.013354701,0.020299145,0.305021368,0.034188034,0.013354701,0.041132479,0.013354701,0.048076923,0.034188034,0.013354701,0.082799145,0.020299145,0.013354701,0.020299145,0.020299145,0.034188034,0.020299145,0.020299145,0.041132479,0.020299145,0.02724359,0.020299145,0.020299145,0.055021368,0.020299145,NA,"function","BESSA E 2007 BRAZ J OCEANOGR","UNIV SAO PAULO","Southeastern"
"http://dx.doi.org/10.1590/S1679-87592007000300004.extracted_coords.4",-45.421,-23.829,"http://dx.doi.org/10.1590/S1679-87592007000300004",2007,"BESSA E 2007 BRAZ J OCEANOGR",0.013354701,0.020299145,0.305021368,0.034188034,0.013354701,0.041132479,0.013354701,0.048076923,0.034188034,0.013354701,0.082799145,0.020299145,0.013354701,0.020299145,0.020299145,0.034188034,0.020299145,0.020299145,0.041132479,0.020299145,0.02724359,0.020299145,0.020299145,0.055021368,0.020299145,"ARIE DE S„O SEBASTI„O","function","BESSA E 2007 BRAZ J OCEANOGR","UNIV SAO PAULO","Southeastern"
"http://dx.doi.org/10.1590/S1679-87592007000300004.extracted_coords.5",-45.431,-23.827,"http://dx.doi.org/10.1590/S1679-87592007000300004",2007,"BESSA E 2007 BRAZ J OCEANOGR",0.013354701,0.020299145,0.305021368,0.034188034,0.013354701,0.041132479,0.013354701,0.048076923,0.034188034,0.013354701,0.082799145,0.020299145,0.013354701,0.020299145,0.020299145,0.034188034,0.020299145,0.020299145,0.041132479,0.020299145,0.02724359,0.020299145,0.020299145,0.055021368,0.020299145,NA,"function","BESSA E 2007 BRAZ J OCEANOGR","UNIV SAO PAULO","Southeastern"
"http://dx.doi.org/10.1590/S0101-81752007000200017.extracted_coords",-37.717,-4.233,"http://dx.doi.org/10.1590/S0101-81752007000200017",2007,"ABRUNHOSA FA 2007 REV BRAS ZOOL",0.019825535,0.05075337,0.277557494,0.019825535,0.040444092,0.019825535,0.030134814,0.019825535,0.071371927,0.030134814,0.040444092,0.019825535,0.019825535,0.019825535,0.040444092,0.030134814,0.019825535,0.019825535,0.030134814,0.019825535,0.019825535,0.019825535,0.030134814,0.019825535,0.05075337,NA,"function","ABRUNHOSA FA 2007 REV BRAS ZOOL",NA,"Foreign"
"http://dx.doi.org/https://doi.org/10.1590/S0101-81752007000200020†.extracted_coords",-35.111,-6.011,"http://dx.doi.org/https://doi.org/10.1590/S0101-81752007000200020†",2007,"SOUZA LLG 2007 REV BRAS ZOOL",0.012171373,0.018500487,0.423563778,0.018500487,0.018500487,0.012171373,0.018500487,0.012171373,0.012171373,0.018500487,0.037487829,0.018500487,0.018500487,0.012171373,0.012171373,0.031158715,0.012171373,0.012171373,0.11976631,0.012171373,0.018500487,0.018500487,0.012171373,0.05647517,0.012171373,"¡REA DE PROTE«√O AMBIENTAL  BONFIM/GUARAÕRA","function","SOUZA LLG 2007 REV BRAS ZOOL","UNIV FED RIO GRANDE NORTE UFRN","South"
